participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.tweet,player.pos_scale,player.opt_scale,player.hap_scale,player.emo_scale,player.not_applicable,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Zuerst: Bund und Länder schlagen drastische Maßnahmen zur Eindämmung des Corona-Virus vor: Berlin. Bund und Länder wollen drastische Maßnahmen im Kampf gegen das Corona-Virus ergreifen. Gottesdienste aller Glaubensrichtungen, Treffen in… <a href=""https://t.co/avivgV1giD"">https://t.co/avivgV1giD</a> <a href=""https://twitter.com/hashtag/National?src=hash&amp;ref_src=twsrc%5Etfw"">#National</a></p>&mdash; M. Kleine-Hartlage (@Korrektheiten) <a href=""https://twitter.com/Korrektheiten/status/1239587496381431816?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,38,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Im Angesicht der Seuche entdecken die Deutschen den Pragmatismus: Berlin führt Grenzkontrollen ein <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://t.co/SA5gl05UFm"">https://t.co/SA5gl05UFm</a> via <a href=""https://twitter.com/NZZ?ref_src=twsrc%5Etfw"">@NZZ</a></p>&mdash; Hansjörg Müller (@hjf_mueller) <a href=""https://twitter.com/hjf_mueller/status/1239286549361147904?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,38,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr""><a href=""https://twitter.com/hashtag/CoronaVirusDE?src=hash&amp;ref_src=twsrc%5Etfw"">#CoronaVirusDE</a>: Findings of psychological and Human Experience research should be taken seriously to understand the feelings and fears of people in this time of crisis. <a href=""https://twitter.com/m_forschung_de?ref_src=twsrc%5Etfw"">@m_forschung_de</a> reports about our recent study on <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> fears:<a href=""https://twitter.com/hashtag/marktresearch?src=hash&amp;ref_src=twsrc%5Etfw"">#marktresearch</a> <a href=""https://twitter.com/hashtag/VirusCorona?src=hash&amp;ref_src=twsrc%5Etfw"">#VirusCorona</a> <a href=""https://t.co/QAIGqEpkqR"">https://t.co/QAIGqEpkqR</a></p>&mdash; eye square (@eyesquare) <a href=""https://twitter.com/eyesquare/status/1239586093646991361?ref_src=twsrc%5Etfw"">March 16, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,39,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""pt"" dir=""ltr"">morrer de cancer, mas de corona jamais 🤧 <a href=""https://t.co/q3DJVcGnNj"">pic.twitter.com/q3DJVcGnNj</a></p>&mdash; ALADA ESPIRITUALS (@aladamusic) <a href=""https://twitter.com/aladamusic/status/1238482507714170881?ref_src=twsrc%5Etfw"">March 13, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,,,,,0,1,39,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">The people sadly believe the TV too much Britt! They are shutting down the world economy for an apparent &quot;outbreak&quot;. The mass media never tells the truth! Not even on Corona! This is the beginning of the Communist World Order. The numbers speak for themselves! Ave! <a href=""https://t.co/mZPtHZuMgA"">pic.twitter.com/mZPtHZuMgA</a></p>&mdash; Alex aka NaturalNobility (@Kernchen013) <a href=""https://twitter.com/Kernchen013/status/1240642011142684672?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,39,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Ob an der Kasse im Supermarkt, im LKW od. im Traktor auf dem Feld: Während viele von uns wegen <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> von zuhause aus arbeiten dürfen, halten andere Berufsgruppen an ihrem Arbeitsplatz durch, um unsere Versorgung auch weiter sicherzustellen. Zeit, auch ihnen &quot;Dank&quot; zu sagen 🙏❤ <a href=""https://t.co/D9HZ51ynx2"">pic.twitter.com/D9HZ51ynx2</a></p>&mdash; CDU/CSU (@cducsubt) <a href=""https://twitter.com/cducsubt/status/1239925822343057410?ref_src=twsrc%5Etfw"">March 17, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,39,dxeoxbcw,,,,,,0
1,v90uhrq1,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.900737+00:00,1,,,0,1,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Ja. Sie haben bei Webasto den ersten Corona Fall identifiziert</p>&mdash; kenni303 (@kenni3031) <a href=""https://twitter.com/kenni3031/status/1240720311869472768?ref_src=twsrc%5Etfw"">March 19, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,Verärgert/Zufrieden,,,0,1,40,dxeoxbcw,,,,,,0
2,bshc2lm0,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:07.958666+00:00,1,,,0,2,"<blockquote class=""twitter-tweet""><p lang=""nl"" dir=""ltr"">Hoop?<br>Volkswagen noteert sinds het uitbreken van het coronavirus weer stijgende verkoopcijfers. De 33 fabrieken in China zijn op twee na weer gestart. Experts waarschuwen voor teveel optimisme. De corona-epidemie in China kan ieder moment opnieuw uitbreken.<a href=""https://t.co/YvbCyWF8e4"">https://t.co/YvbCyWF8e4</a></p>&mdash; Allard van Gent (@Allard_van_Gent) <a href=""https://twitter.com/Allard_van_Gent/status/1239244278808838144?ref_src=twsrc%5Etfw"">March 15, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,40,dxeoxbcw,,,,,,0
3,svxfifts,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.010400+00:00,1,,,0,3,"<blockquote class=""twitter-tweet""><p lang=""de"" dir=""ltr"">Nur weil man keine Angst vor Corona hat heißt es nicht, dass man dadurch Leute in Gefahr bringen muss die Angst haben oder für die Corona gefährlich ist. (z.b. ältere Menschen)<br>Jeder anständige Mensch wird sich alleine deswegen an die Vorsichtsmaßnahmen halten.</p>&mdash; Sensei Riki (@Drachenskorpion) <a href=""https://twitter.com/Drachenskorpion/status/1240314841430134792?ref_src=twsrc%5Etfw"">March 18, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",,,,,Nicht zutreffend,0,1,40,dxeoxbcw,,,,,,0
4,gl6dn6m7,,1,121,120,rate_ratings,ExitPage,2020-04-03 08:32:08.061248+00:00,1,,,0,4,"<blockquote class=""twitter-tweet""><p lang=""en"" dir=""ltr"">Game over <a href=""https://twitter.com/hashtag/Corona?src=hash&amp;ref_src=twsrc%5Etfw"">#Corona</a> <a href=""https://t.co/97Hipwqv4q"">pic.twitter.com/97Hipwqv4q</a></p>&mdash; P❤LARITY (@polarity) <a href=""https://twitter.com/polarity/status/1237721295715958784?ref_src=twsrc%5Etfw"">March 11, 2020</a></blockquote> <script async src=""https://platform.twitter.com/widgets.js"" charset=""utf-8""></script> ",Negativ/Positiv,Pessimistisch/Optimistisch,,,,0,1,40,dxeoxbcw,,,,,,0
